mouse_gene_id	human_ortholog_id	disease_id	any_phenodigm_match	disease_phenotype
MGI:2669037	HGNC:20474	OMIM:618231|ORPHA:302	N	Y
MGI:2669829	HGNC:22219	OMIM:618613|ORPHA:251615|ORPHA:791	Y	Y
MGI:2670964	HGNC:18345	OMIM:617952	Y	Y
MGI:2670981	HGNC:19698	OMIM:610356|ORPHA:209932	N	Y
MGI:2671987	HGNC:14295	OMIM:613436	N	N
MGI:2672118	HGNC:22986	OMIM:615155|ORPHA:438117	N	Y
MGI:2675603	HGNC:17995	OMIM:602014|ORPHA:30924	Y	Y
MGI:2676395	HGNC:26162	OMIM:617258	Y	Y
MGI:2676879	HGNC:31582	OMIM:616722|ORPHA:488197	Y	Y
MGI:2677271	HGNC:20611	OMIM:113750|ORPHA:370097	Y	Y
MGI:2677480	HGNC:28369	OMIM:613680|ORPHA:363444	Y	Y
MGI:2677836	HGNC:23406	OMIM:610768|ORPHA:154|ORPHA:91131	Y	Y
MGI:2679260	HGNC:18688	OMIM:219730|OMIM:616220|ORPHA:443988|ORPHA:656	N	Y
MGI:2679336	HGNC:21637	OMIM:612313|ORPHA:251019|ORPHA:251028	Y	Y
MGI:2679446	HGNC:20297	OMIM:137580|OMIM:613229	N	Y
MGI:2679684	HGNC:30577	ORPHA:54260	N	N
MGI:2681271	HGNC:8966	OMIM:280000|ORPHA:247262|ORPHA:3474	Y	Y
MGI:2681306	HGNC:9584	OMIM:171200	N	Y
MGI:2681828	HGNC:26600	OMIM:610185|OMIM:617967|ORPHA:1766	N	Y
MGI:2681836	HGNC:30074	OMIM:264090|OMIM:607694|ORPHA:137639|ORPHA:3455|ORPHA:447893|ORPHA:447896|ORPHA:77295|ORPHA:88637	Y	Y
MGI:2681839	HGNC:21022	OMIM:614096|OMIM:615889|ORPHA:313808|ORPHA:319504|ORPHA:99853	Y	Y
MGI:2681869	HGNC:29086	OMIM:614673|ORPHA:2512	N	Y
MGI:2682003	HGNC:16361	OMIM:607084|OMIM:611383|ORPHA:231178|ORPHA:90636	N	Y
MGI:2682064	HGNC:30391	OMIM:615630|OMIM:616394|ORPHA:110|ORPHA:140969|ORPHA:474|ORPHA:791	Y	Y
MGI:2682937	HGNC:15992	OMIM:618282	N	Y
MGI:2683486	HGNC:9965	OMIM:616975|ORPHA:1606|ORPHA:494344	N	Y
MGI:2683592	HGNC:2869	OMIM:618480	N	Y
MGI:2684063	HGNC:18318	OMIM:605039|OMIM:614286|ORPHA:97297|ORPHA:98849	Y	Y
MGI:2684894	HGNC:7820	OMIM:302200|OMIM:302350|ORPHA:627|ORPHA:98991|ORPHA:98994	N	Y
MGI:2684927	HGNC:17272	OMIM:608393|OMIM:613676|ORPHA:2512|ORPHA:808	Y	Y
MGI:2684954	HGNC:6823	OMIM:614202|ORPHA:397941|ORPHA:88616	Y	Y
MGI:2685013	HGNC:18622	OMIM:608779|ORPHA:79333	N	Y
MGI:2685047	HGNC:19194	OMIM:603075	Y	Y
MGI:2685211	HGNC:14963	OMIM:300943|ORPHA:963	Y	Y
MGI:2685233	HGNC:26392	OMIM:300830|ORPHA:777	Y	Y
MGI:2685431	HGNC:27089	OMIM:618131|ORPHA:542301	N	Y
MGI:2685570	HGNC:29215	OMIM:300434|ORPHA:85288	Y	Y
MGI:2685615	HGNC:31948	OMIM:614614|OMIM:618410|ORPHA:90635|ORPHA:90636	N	Y
MGI:2685627	HGNC:19439	OMIM:613656	N	N
MGI:2685652	HGNC:23438|HGNC:23445|HGNC:23448	ORPHA:213711|ORPHA:457246	N	N
MGI:2685814	HGNC:18374	OMIM:236730|ORPHA:2704	N	Y
MGI:2685817	HGNC:29853	OMIM:617268	N	Y
MGI:2685844	HGNC:13997	OMIM:616488|ORPHA:478664	N	Y
MGI:2685857	HGNC:20041	OMIM:616468|OMIM:616469|ORPHA:791|ORPHA:891	N	Y
MGI:2685870	HGNC:9279	OMIM:608782|ORPHA:79246	N	Y
MGI:2685973	HGNC:32669	OMIM:618667	N	N
MGI:2687406	HGNC:10592	OMIM:611819|ORPHA:101016|ORPHA:334	N	Y
MGI:3026886	HGNC:26929	OMIM:615631|ORPHA:98869	Y	Y
MGI:3027157	HGNC:6383	OMIM:228960|ORPHA:483	N	Y
MGI:3033992	HGNC:2040	OMIM:248190|ORPHA:2196	Y	Y
MGI:3036255	HGNC:26899	OMIM:617255|ORPHA:98892	N	Y
MGI:3036280	HGNC:13273	OMIM:607200|ORPHA:226316|ORPHA:95716	N	Y
MGI:3037150	HGNC:23089	OMIM:615905|ORPHA:1946|ORPHA:3006|ORPHA:442835	Y	Y
MGI:3039607	HGNC:15791	OMIM:618590	N	N
MGI:3039618	HGNC:21143	OMIM:614069|ORPHA:2268	N	Y
MGI:3039629	HGNC:20151	OMIM:605583|ORPHA:90635	Y	Y
MGI:3040688	HGNC:29326	OMIM:615725|ORPHA:791	N	Y
MGI:3040695	HGNC:26144	OMIM:114480|OMIM:610832|OMIM:613348|ORPHA:1333|ORPHA:145|ORPHA:227535|ORPHA:84	Y	Y
MGI:3043522	HGNC:14867|HGNC:618|HGNC:619	OMIM:181500|OMIM:612551|ORPHA:656	N	Y
MGI:3044321	HGNC:16255	OMIM:613908|ORPHA:276193|ORPHA:319465	N	Y
MGI:3045303	HGNC:2568	OMIM:300758|ORPHA:456328|ORPHA:95706	N	Y
MGI:3045342	HGNC:13128	OMIM:300803|ORPHA:777	Y	Y
MGI:3045353	HGNC:219	OMIM:618154|ORPHA:2136	N	Y
MGI:3046173	HGNC:8734	OMIM:618176|ORPHA:656	N	Y
MGI:3505689	HGNC:1802	OMIM:146520|OMIM:270300|ORPHA:263553|ORPHA:90368	N	Y
MGI:3528602	HGNC:483	OMIM:611895|ORPHA:803	N	Y
MGI:3576497	HGNC:31042	OMIM:617805|ORPHA:1848|ORPHA:93100	Y	Y
MGI:3577015	HGNC:25118	OMIM:617099|ORPHA:500062	Y	Y
MGI:3582693	HGNC:29456	OMIM:617072|ORPHA:424261	N	Y
MGI:3584032	HGNC:32207	ORPHA:635	N	Y
MGI:3584043	HGNC:26594	OMIM:254300|OMIM:618389|ORPHA:98913|ORPHA:994	Y	Y
MGI:3584243	HGNC:7121	OMIM:249000|OMIM:615990|OMIM:617121|ORPHA:110|ORPHA:220493|ORPHA:475|ORPHA:564	Y	Y
MGI:3603204	HGNC:28993	OMIM:194380|OMIM:616843|ORPHA:3202	Y	Y
MGI:3603756	HGNC:26575	OMIM:615420	N	Y
MGI:3603820	HGNC:26113	OMIM:614173|ORPHA:475	N	Y
MGI:3606482	HGNC:2220	OMIM:248340|ORPHA:293843	Y	Y
MGI:3607791	HGNC:30220	OMIM:612015|ORPHA:244310	Y	Y
MGI:3609239	HGNC:21232	OMIM:615457	Y	Y
MGI:3612184	HGNC:25367	OMIM:614205|ORPHA:2616	Y	Y
MGI:3617850	HGNC:21246	OMIM:615024|ORPHA:79394	N	Y
MGI:3619440	HGNC:31648	OMIM:613074|ORPHA:90635	Y	Y
MGI:3630308	HGNC:21054	OMIM:616481|ORPHA:244	N	Y
MGI:3643902	HGNC:29670	OMIM:252500|OMIM:252600|ORPHA:423461|ORPHA:576	N	Y
MGI:3645211	HGNC:29569	OMIM:616299|ORPHA:255241|ORPHA:401862	Y	Y
MGI:3647600	HGNC:26901	OMIM:614944|ORPHA:90636	N	Y
MGI:3648074	HGNC:25186	OMIM:607454|ORPHA:98773	Y	Y
MGI:3648807	HGNC:40050	OMIM:618695|ORPHA:244	Y	Y
MGI:3652048	HGNC:24846	OMIM:618449|ORPHA:244	Y	Y
MGI:3690448	HGNC:6460	OMIM:158000|OMIM:617756|ORPHA:316|ORPHA:573	N	Y
MGI:3702087	HGNC:21686	OMIM:612951|ORPHA:85136	N	Y
MGI:3710243	HGNC:15906	ORPHA:54260	N	N
MGI:3714859	HGNC:2637|HGNC:2638	ORPHA:241043|OMIM:145500	N	Y
MGI:3769707	HGNC:2637|HGNC:2638	ORPHA:241043|OMIM:145500	N	Y
MGI:3780550	HGNC:7437	OMIM:618367	N	Y
MGI:3781032	HGNC:6259	OMIM:193230|OMIM:614186|ORPHA:65|ORPHA:91496	N	Y
MGI:87867	HGNC:89	OMIM:201450|ORPHA:42	N	Y
MGI:87871	HGNC:94	OMIM:614055	N	Y
MGI:87874	HGNC:2707	OMIM:267430|OMIM:612624|OMIM:614519|ORPHA:97369	N	Y
MGI:87876	HGNC:108	OMIM:112100	N	N
MGI:87880	HGNC:118	OMIM:614559|OMIM:616289|ORPHA:313850|ORPHA:98676	Y	Y
MGI:87882	HGNC:123	OMIM:200950	Y	Y
MGI:87885	HGNC:1955	OMIM:253290|OMIM:601462|OMIM:608930|ORPHA:33108|ORPHA:98913	N	Y
MGI:87889	HGNC:1959	OMIM:612052	N	N
MGI:87891	HGNC:1962	OMIM:605375|ORPHA:98784	N	Y
MGI:87905	HGNC:143	OMIM:612098|OMIM:612794|OMIM:613424|ORPHA:154|ORPHA:54260|ORPHA:99103	N	Y
MGI:87906	HGNC:144	OMIM:604717|OMIM:614583|ORPHA:2995|ORPHA:90635|ORPHA:98942|ORPHA:98944	Y	Y
MGI:87911	HGNC:171	OMIM:135100|ORPHA:337	N	Y
MGI:87912	HGNC:174	OMIM:613751|ORPHA:157769	N	Y
MGI:87913	HGNC:177	OMIM:609924|ORPHA:137754	Y	Y
MGI:87914	HGNC:756	OMIM:271900|ORPHA:314911|ORPHA:314918	Y	Y
MGI:87964	HGNC:336	OMIM:145500|OMIM:267430|ORPHA:97369	Y	Y
MGI:87966	HGNC:338	ORPHA:777	Y	Y
MGI:87968	HGNC:343	OMIM:613752|ORPHA:88618	N	Y
MGI:87994	HGNC:414	OMIM:611881|ORPHA:57	Y	Y
MGI:87995	HGNC:417	OMIM:229600|ORPHA:469	Y	Y
MGI:88015	HGNC:468	OMIM:615511|ORPHA:45	N	Y
MGI:88016	HGNC:469	OMIM:615686|OMIM:615809|ORPHA:369920|ORPHA:401805	N	Y
MGI:88057	HGNC:613	OMIM:104310|OMIM:269600|OMIM:603075|OMIM:607822|OMIM:611771|OMIM:617347|ORPHA:158029|ORPHA:329481|ORPHA:412	Y	Y
MGI:88059	HGNC:620	OMIM:104300|OMIM:605714|ORPHA:100006|ORPHA:1020|ORPHA:324703|ORPHA:324708|ORPHA:324713|ORPHA:324718|ORPHA:324723	Y	Y
MGI:88107	HGNC:801	OMIM:128235|OMIM:601338|OMIM:614820|ORPHA:1171|ORPHA:2131|ORPHA:71517	Y	Y
MGI:88110	HGNC:812	OMIM:101900|OMIM:124200|ORPHA:218|ORPHA:79151	N	Y
MGI:88115	HGNC:823	OMIM:615228|OMIM:616045|ORPHA:254913	Y	Y
MGI:88121	HGNC:894	OMIM:125700|ORPHA:30925	Y	Y
MGI:88127	HGNC:914	OMIM:105200|OMIM:241600|ORPHA:314652|ORPHA:34592	Y	Y
MGI:88137	HGNC:987	OMIM:248600|ORPHA:268145|ORPHA:268162|ORPHA:268173|ORPHA:268184	N	Y
MGI:88158	HGNC:1044	OMIM:300106|OMIM:300989|ORPHA:93349	N	Y
MGI:88169	HGNC:1057	OMIM:613375|ORPHA:536|ORPHA:552	Y	Y
MGI:88180	HGNC:1071	OMIM:600625|OMIM:607932|ORPHA:139471|ORPHA:199306|ORPHA:93100	Y	Y
MGI:88216	HGNC:1133	OMIM:300755|OMIM:307200|ORPHA:47|ORPHA:632	Y	Y
MGI:88223	HGNC:1241	OMIM:613652|ORPHA:169147|ORPHA:300345|ORPHA:93552	N	Y
MGI:88224	HGNC:1242	OMIM:613652|ORPHA:169147	N	Y
MGI:88225	HGNC:1245	OMIM:613652|ORPHA:169147	N	Y
MGI:88227	HGNC:1318	OMIM:611378|OMIM:612925|OMIM:613779|ORPHA:280133|ORPHA:544472	Y	Y
MGI:88235	HGNC:1346	OMIM:610102|ORPHA:169150	N	Y
MGI:88236	HGNC:1353	OMIM:613789|ORPHA:169150	N	Y
MGI:88237	HGNC:1354	ORPHA:169150	N	N
MGI:88257	HGNC:1461	OMIM:617799|ORPHA:178469	Y	Y
MGI:88276	HGNC:2514	OMIM:114500|OMIM:114550|OMIM:132600|OMIM:155255|OMIM:167000|OMIM:615075|OMIM:617572|ORPHA:210159|ORPHA:33402|ORPHA:404473|ORPHA:54595|ORPHA:873|ORPHA:891|ORPHA:91414	Y	Y
MGI:88279	HGNC:1541	OMIM:607785|OMIM:613563|ORPHA:363972|ORPHA:86834	N	Y
MGI:88289	HGNC:1552	OMIM:613080|ORPHA:242	N	Y
MGI:88294	HGNC:1397	OMIM:170400|OMIM:188580|OMIM:601887|ORPHA:397755|ORPHA:423|ORPHA:681|ORPHA:79102	Y	Y
MGI:88295	HGNC:1399	ORPHA:130|ORPHA:51083	N	Y
MGI:88296	HGNC:1389	OMIM:618497|ORPHA:442835	Y	Y
MGI:88314	HGNC:1583	OMIM:615938|ORPHA:83473	N	Y
MGI:88319	HGNC:1633	OMIM:613493|ORPHA:1572	Y	Y
MGI:88327	HGNC:1653	ORPHA:2584|ORPHA:3162	Y	Y
MGI:88336	HGNC:11919	OMIM:606843|ORPHA:101090	Y	Y
MGI:88354	HGNC:1748	OMIM:114480|OMIM:119580|OMIM:137215|OMIM:167000|OMIM:176807|OMIM:608089|ORPHA:199306|ORPHA:1997|ORPHA:26106	N	Y
MGI:88357	HGNC:1773	OMIM:609048|ORPHA:618|ORPHA:99970|ORPHA:99971	N	Y
MGI:88380	HGNC:3535	OMIM:188050|OMIM:601367|OMIM:613679|OMIM:614390|ORPHA:325|ORPHA:329217	Y	Y
MGI:88385	HGNC:4883	OMIM:126700|OMIM:235400|OMIM:609814|OMIM:610698|ORPHA:200421|ORPHA:244242|ORPHA:244275|ORPHA:329903|ORPHA:544472|ORPHA:75376|ORPHA:93571	Y	Y
MGI:88393	HGNC:1915	OMIM:617682|ORPHA:529965	Y	Y
MGI:88431	HGNC:13164	OMIM:602668|ORPHA:606	N	Y
MGI:88446	HGNC:2186	OMIM:154780|OMIM:228520|OMIM:603932|OMIM:604841|OMIM:618533|ORPHA:2021|ORPHA:250984|ORPHA:440354|ORPHA:560|ORPHA:90654	Y	Y
MGI:88447	HGNC:2187	OMIM:184840|OMIM:215150|OMIM:601868|OMIM:609706|OMIM:614524|ORPHA:1427|ORPHA:166100|ORPHA:2021|ORPHA:90635|ORPHA:90636	N	Y
MGI:88451	HGNC:2195	OMIM:267750|ORPHA:1571	Y	Y
MGI:88455	HGNC:2203	OMIM:614483|OMIM:614519|ORPHA:99810	Y	Y
MGI:88456	HGNC:2207	OMIM:301050|ORPHA:1018|ORPHA:88917	Y	Y
MGI:88460	HGNC:2212	OMIM:158810|OMIM:254090|OMIM:255600|ORPHA:289380|ORPHA:610|ORPHA:75840	N	Y
MGI:88461	HGNC:2213	OMIM:158810|OMIM:254090|OMIM:616411|ORPHA:464440|ORPHA:610|ORPHA:75840	Y	Y
MGI:88466	HGNC:2218	OMIM:600204|OMIM:614284|ORPHA:166002|ORPHA:250984	Y	Y
MGI:88468	HGNC:2198	OMIM:166210|OMIM:166220|OMIM:166710|OMIM:225320|OMIM:259420|OMIM:617821|ORPHA:1899|ORPHA:216796|ORPHA:216804|ORPHA:216812|ORPHA:216820|ORPHA:230851|ORPHA:230857|ORPHA:314029	Y	Y
MGI:88470	HGNC:2228	OMIM:167870|OMIM:181500|ORPHA:240863|ORPHA:284121|ORPHA:567	Y	Y
MGI:88476	HGNC:2295	OMIM:604290|ORPHA:48818	Y	Y
MGI:88478	HGNC:2296	ORPHA:676	Y	Y
MGI:88492	HGNC:6901	OMIM:257920|ORPHA:293843	Y	Y
MGI:88513	HGNC:2334	OMIM:607486|OMIM:611162	N	N
MGI:88523	HGNC:2410	OMIM:604307|ORPHA:1377|ORPHA:441452|ORPHA:98984|ORPHA:98991	N	Y
MGI:88562	HGNC:2529	OMIM:610127|ORPHA:228337	N	Y
MGI:88574	HGNC:2578	OMIM:300645|OMIM:306400|ORPHA:319623|ORPHA:379	Y	Y
MGI:88582	HGNC:2590	OMIM:613743|ORPHA:168558|ORPHA:289548	N	Y
MGI:88586	HGNC:2593	OMIM:202110|ORPHA:90793|ORPHA:90796	Y	Y
MGI:88587	HGNC:2594	OMIM:139300|OMIM:613546|ORPHA:178345|ORPHA:91	Y	Y
MGI:88591	HGNC:2600	OMIM:201910|ORPHA:315306|ORPHA:315311	N	Y
MGI:88594	HGNC:2605	OMIM:213700|ORPHA:909	Y	Y
MGI:891996	HGNC:2323	OMIM:237300|OMIM:615371|ORPHA:147	Y	Y
MGI:893578	HGNC:1664	OMIM:610762	N	N
MGI:894323	HGNC:9848	OMIM:608033|ORPHA:178342|ORPHA:263524|ORPHA:88619	N	Y
MGI:894326	HGNC:857	OMIM:617402|ORPHA:357074	N	Y
MGI:894407	HGNC:30760	OMIM:614727|ORPHA:314667	Y	Y
MGI:894644	HGNC:1402	OMIM:611876|ORPHA:130	N	Y
MGI:894646	HGNC:4976	OMIM:253270|ORPHA:79242	N	Y
MGI:894678	HGNC:11393	OMIM:114500	N	Y
MGI:894679	HGNC:14078	OMIM:618394	Y	Y
MGI:894686	HGNC:2219	OMIM:600969|OMIM:603932|ORPHA:166002|ORPHA:250984	Y	Y
MGI:894697	HGNC:9826	OMIM:114480|OMIM:605027|ORPHA:227535	N	Y
MGI:91842	HGNC:2745	OMIM:300958|ORPHA:3338|ORPHA:457260|ORPHA:99861	Y	Y
MGI:91860	HGNC:24891	OMIM:610100|ORPHA:401964	Y	Y
MGI:94862	HGNC:11049	OMIM:188890|OMIM:613135|ORPHA:238455	Y	Y
MGI:94869	HGNC:2701	OMIM:114500|OMIM:133239|OMIM:157600|OMIM:617542|ORPHA:238722|ORPHA:2744|ORPHA:478	N	Y
MGI:94876	HGNC:2719	OMIM:608643|ORPHA:35708	N	Y
MGI:94890	HGNC:2861	OMIM:613839|ORPHA:319651	Y	Y
MGI:94893	HGNC:2873	OMIM:250800|ORPHA:621	N	Y
MGI:94900	HGNC:2907	ORPHA:169615|ORPHA:254525|ORPHA:254528|ORPHA:254531|ORPHA:254534|ORPHA:96184|ORPHA:96334	N	N
MGI:94903	HGNC:2916	OMIM:104510|OMIM:190320|ORPHA:100034|ORPHA:3352	N	Y
MGI:94910	HGNC:2932	OMIM:241520|ORPHA:289176	Y	Y
MGI:95294	HGNC:3236	OMIM:211980|OMIM:616069|ORPHA:251576|ORPHA:251579|ORPHA:294023|ORPHA:357191	N	Y
MGI:95300	HGNC:3260	OMIM:603896|ORPHA:157713|ORPHA:157716|ORPHA:157719|ORPHA:99853|ORPHA:99854	N	Y
MGI:95305	HGNC:3287	OMIM:615091	N	N
MGI:95401	HGNC:3377	OMIM:611804|ORPHA:288	Y	Y
MGI:95405	HGNC:3401	OMIM:607748|ORPHA:238475	Y	Y
MGI:95414	HGNC:3435	OMIM:610651|OMIM:616390|ORPHA:220295|ORPHA:33364|ORPHA:910	N	Y
MGI:95415	HGNC:3446	ORPHA:319|ORPHA:370334	N	N
MGI:95453	HGNC:18398	OMIM:129200|OMIM:136000|OMIM:181600|ORPHA:1658|ORPHA:289465|ORPHA:384	N	Y
MGI:95457	HGNC:3498	OMIM:616738|ORPHA:402020|ORPHA:52688|ORPHA:71289	Y	Y
MGI:95490	HGNC:3604	OMIM:121050|OMIM:616118|ORPHA:115	Y	Y
MGI:95500	HGNC:15626|HGNC:3616|HGNC:3618	OMIM:188030|ORPHA:3002|OMIM:152700|OMIM:219700|OMIM:611162|ORPHA:536	N	Y
MGI:95517	HGNC:3681	OMIM:610706|ORPHA:2791|ORPHA:90024|ORPHA:99806	N	Y
MGI:95522	HGNC:3688	OMIM:101600|OMIM:123150|OMIM:147950|OMIM:166250|OMIM:190440|OMIM:613001|OMIM:615465|ORPHA:168953|ORPHA:2117|ORPHA:220386|ORPHA:2396|ORPHA:251576|ORPHA:251579|ORPHA:251615|ORPHA:2645|ORPHA:280200|ORPHA:314950|ORPHA:3157|ORPHA:3366|ORPHA:432|ORPHA:478|ORPHA:93258|ORPHA:93924|ORPHA:99798	Y	Y
MGI:95557	HGNC:3756	OMIM:609524|OMIM:614065|OMIM:617047|ORPHA:171445|ORPHA:63273|ORPHA:75249	N	Y
MGI:95568	HGNC:3791	OMIM:613068|ORPHA:217382	N	Y
MGI:95574	HGNC:3796	ORPHA:528	Y	Y
MGI:95583	HGNC:3969	OMIM:233300|OMIM:276400|OMIM:608115|ORPHA:243|ORPHA:64739	Y	Y
MGI:95585	HGNC:24229	OMIM:615238|ORPHA:435651	Y	Y
MGI:95588	HGNC:3976	OMIM:615517|ORPHA:247790	N	Y
MGI:95589	HGNC:3999	OMIM:600886|OMIM:606159|OMIM:615604|ORPHA:157846|ORPHA:163|ORPHA:254704|ORPHA:440731	Y	Y
MGI:95593	HGNC:4006	OMIM:230000|ORPHA:349	Y	Y
MGI:95614	HGNC:4076	OMIM:103780|OMIM:618557|ORPHA:442835	Y	Y
MGI:95662	HGNC:4171	OMIM:601626|OMIM:614038|OMIM:614172|OMIM:614286|ORPHA:228423|ORPHA:319465|ORPHA:3226|ORPHA:52688	Y	Y
MGI:95665	HGNC:4177	OMIM:127750|OMIM:168600|OMIM:230800|OMIM:230900|OMIM:231000|OMIM:231005|OMIM:608013|ORPHA:2072|ORPHA:411602|ORPHA:77259|ORPHA:77260|ORPHA:77261|ORPHA:85212	Y	Y
MGI:95675	HGNC:4193	OMIM:128230|OMIM:233910|ORPHA:2102|ORPHA:98808	N	Y
MGI:95698	HGNC:4241	OMIM:610542|ORPHA:353327	N	Y
MGI:95707	HGNC:4261	OMIM:173100|OMIM:262400|OMIM:262650|OMIM:612781|ORPHA:231662|ORPHA:231671|ORPHA:231679|ORPHA:629	Y	Y
MGI:95710	HGNC:4266	OMIM:618157|ORPHA:231671	N	N
MGI:95721	HGNC:4285	OMIM:133200|OMIM:220290|OMIM:612644|ORPHA:139512|ORPHA:317|ORPHA:90635|ORPHA:90636	Y	Y
MGI:95722	HGNC:4286	OMIM:617524|ORPHA:317	Y	Y
MGI:95751	HGNC:4329	OMIM:614619|ORPHA:3197	Y	Y
MGI:95752	HGNC:4331	OMIM:618328|OMIM:618339|OMIM:618412|ORPHA:557056|ORPHA:557064	N	Y
MGI:95766	HGNC:4379	OMIM:145981|OMIM:615361|ORPHA:101049|ORPHA:39044|ORPHA:428|ORPHA:79483|ORPHA:79484	Y	Y
MGI:95775	HGNC:4389	OMIM:615473|OMIM:617493|ORPHA:1934	Y	Y
MGI:95777	HGNC:4392	OMIM:103580|OMIM:166350|OMIM:174800|OMIM:219080|OMIM:603233|OMIM:612462|OMIM:612463|OMIM:617686|ORPHA:189427|ORPHA:2762|ORPHA:562|ORPHA:57782|ORPHA:79443|ORPHA:79444|ORPHA:79445|ORPHA:93276|ORPHA:93277|ORPHA:94089	Y	Y
MGI:95781	HGNC:4396	OMIM:613065|OMIM:616973|ORPHA:488613	Y	Y
MGI:95791	HGNC:4432	OMIM:614419	N	N
MGI:95792	HGNC:4433	OMIM:618721	N	N
MGI:95821	HGNC:4586	OMIM:613970|OMIM:616139|ORPHA:178469|ORPHA:3451	N	Y
MGI:95823	HGNC:4588	OMIM:617162|ORPHA:442835	Y	Y
MGI:96031	HGNC:1331	OMIM:609536|OMIM:615749|ORPHA:169150	N	Y
MGI:96074	HGNC:4879	OMIM:268800|ORPHA:309155|ORPHA:309162|ORPHA:309169	Y	Y
MGI:96080	HGNC:7380	ORPHA:171	Y	Y
MGI:96112	HGNC:4982	OMIM:176000|ORPHA:79276	N	Y
MGI:96160	HGNC:5010	OMIM:125853	N	Y
MGI:96163	HGNC:5013	OMIM:606963|OMIM:614034|ORPHA:562509	N	Y
MGI:96174	HGNC:5103	OMIM:612290|ORPHA:140963|ORPHA:83463	Y	Y
MGI:96217	HGNC:5157	OMIM:300322|OMIM:300323|ORPHA:510|ORPHA:79233	Y	Y
MGI:96240	HGNC:5246	OMIM:606595|OMIM:608634|ORPHA:139525|ORPHA:99940	N	Y
MGI:96242	HGNC:5261	OMIM:605280|OMIM:612233|ORPHA:100994|ORPHA:280288	N	Y
MGI:96395	HGNC:5358	OMIM:226990|OMIM:614893|ORPHA:319600	N	Y
MGI:96413	HGNC:5382	OMIM:137800|ORPHA:163634|ORPHA:251576|ORPHA:251579|ORPHA:296|ORPHA:99646	N	Y
MGI:96414	HGNC:5383	OMIM:613657|ORPHA:163634|ORPHA:251589|ORPHA:251598|ORPHA:251601|ORPHA:251604|ORPHA:251627|ORPHA:251630|ORPHA:251656|ORPHA:251663|ORPHA:296|ORPHA:79315	Y	Y
MGI:96522	HGNC:5724	OMIM:614814|ORPHA:974	N	Y
MGI:96538	HGNC:5964	OMIM:613148|ORPHA:238569	Y	Y
MGI:96539	HGNC:5969	ORPHA:117|ORPHA:186	Y	Y
MGI:96541	HGNC:5973	OMIM:600807|OMIM:607154	N	Y
MGI:96549	HGNC:6008	OMIM:601942|OMIM:606367|ORPHA:169100|ORPHA:85408|ORPHA:85410	Y	Y
MGI:96550	HGNC:6009	OMIM:618495|ORPHA:85408|ORPHA:85410	N	Y
MGI:96560	HGNC:6021	OMIM:618523	N	N
MGI:96572	HGNC:6081	OMIM:125852|OMIM:606176|OMIM:613370|OMIM:616214|ORPHA:552|ORPHA:99885	Y	Y
MGI:96600	HGNC:6137	OMIM:614200|ORPHA:853	N	Y
MGI:96607	HGNC:6149	ORPHA:536	N	N
MGI:96623	HGNC:6180	OMIM:117360|OMIM:206700|OMIM:606658|ORPHA:1065|ORPHA:208513|ORPHA:98769	N	Y
MGI:96650	HGNC:6207	OMIM:601214|OMIM:611528|ORPHA:158687|ORPHA:293888|ORPHA:293899|ORPHA:293910|ORPHA:34217	N	Y
MGI:96666	HGNC:6231	OMIM:616056|ORPHA:442835	Y	Y
MGI:96669	HGNC:6235	OMIM:605259|ORPHA:98768	Y	Y
MGI:96673	HGNC:6240	OMIM:612347|OMIM:613695|ORPHA:101016|ORPHA:334|ORPHA:90647	Y	Y
MGI:96696	HGNC:6447	OMIM:144200|ORPHA:2199	N	Y
MGI:96699	HGNC:6439	OMIM:146800|ORPHA:455	N	Y
MGI:96702	HGNC:6442	OMIM:131760|OMIM:131800|OMIM:131900|OMIM:131960|OMIM:179850|OMIM:601001|OMIM:609352|ORPHA:158681|ORPHA:79145|ORPHA:79396|ORPHA:79397|ORPHA:79399|ORPHA:79400	N	Y
MGI:96705	HGNC:6446	OMIM:215600	N	Y
MGI:96738	HGNC:26938	OMIM:616881|ORPHA:495844	N	Y
MGI:96759	HGNC:6535	OMIM:612933|ORPHA:284426	Y	Y
MGI:96763	HGNC:6541	OMIM:614128|ORPHA:284435	N	Y
MGI:96765	HGNC:6547	OMIM:143890|ORPHA:391665	Y	Y
MGI:96783	HGNC:6585	OMIM:176410|OMIM:238320|ORPHA:3000|ORPHA:96265|ORPHA:96266	Y	Y
MGI:96788	HGNC:6597	OMIM:601559|ORPHA:3206	N	Y
MGI:96790	HGNC:6621	OMIM:615980|ORPHA:435660	Y	Y
MGI:96794	HGNC:6636	OMIM:115200|OMIM:151660|OMIM:176670|OMIM:181350|OMIM:212112|OMIM:248370|OMIM:275210|OMIM:605588|OMIM:610140|OMIM:613205|OMIM:616516|ORPHA:157973|ORPHA:1662|ORPHA:168796|ORPHA:2229|ORPHA:2348|ORPHA:280365|ORPHA:293888|ORPHA:293899|ORPHA:293910|ORPHA:300751|ORPHA:363618|ORPHA:54260|ORPHA:740|ORPHA:79084|ORPHA:79474|ORPHA:90153|ORPHA:98853|ORPHA:98855|ORPHA:98856	Y	Y
MGI:96795	HGNC:6637	OMIM:169500|ORPHA:99027	N	Y
MGI:96796	HGNC:6638	OMIM:608709|OMIM:616540|ORPHA:457265|ORPHA:79087	Y	Y
